,Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
5919,0,645,49,8,0.0,2,1,0,162012.6
5920,0,698,36,6,0.0,2,0,1,19231.98
5921,0,508,54,10,0.0,1,1,1,175749.36
5922,1,555,44,3,105770.7,3,1,0,60533.96
5923,1,751,48,9,0.0,1,1,0,137508.42
5924,0,738,39,1,94435.45,2,0,1,189430.86
5925,0,706,39,8,112889.91,1,0,1,6723.66
5926,1,595,53,7,0.0,2,1,0,41371.68
5927,1,577,43,3,127940.47,1,0,0,125140.72
5928,0,578,36,8,129745.1,1,1,1,143683.75
5929,0,699,32,3,0.0,2,1,1,170770.44
5930,0,826,30,5,0.0,2,0,1,157397.57
5931,1,656,46,7,141535.52,1,1,0,50595.15
5932,0,556,47,2,139914.27,1,1,1,50390.98
5933,1,569,41,4,120243.49,1,1,0,163150.03
5934,0,765,34,9,91835.16,1,0,0,138280.17
5935,0,544,37,2,0.0,2,0,0,135067.02
5936,1,588,22,9,67178.19,1,1,1,163534.75
5937,0,740,31,8,0.0,2,0,0,86657.48
5938,0,850,38,7,115378.94,1,0,1,162087.82
5939,0,766,30,4,127786.28,2,1,1,28879.3
5940,1,849,41,6,0.0,2,1,1,169203.51
5941,0,612,33,0,64900.32,2,1,0,102426.12
5942,1,517,53,0,109172.88,1,1,0,54676.1
5943,0,645,55,7,0.0,2,1,1,18369.33
5944,0,696,43,4,114091.38,1,0,1,159888.1
5945,0,716,40,3,0.0,2,0,1,167636.15
5946,0,590,32,9,0.0,2,1,0,138889.15
5947,0,656,45,7,145933.27,1,1,1,199392.14
5948,0,473,35,7,131504.73,1,1,0,189560.43
5949,1,742,44,8,107926.02,1,0,1,17375.27
5950,1,834,57,8,112281.6,3,1,0,140225.14
5951,0,721,41,7,0.0,2,0,1,61018.85
5952,1,590,29,10,0.0,1,1,1,51907.72
5953,0,516,31,7,0.0,1,1,0,47018.75
5954,0,850,33,0,124781.67,1,0,1,33700.52
5955,1,748,39,9,132865.56,1,1,1,59636.43
5956,0,798,38,4,129055.13,1,1,0,157147.59
5957,0,612,76,6,96166.88,1,1,1,191393.26
5958,0,540,40,3,165298.12,1,0,1,199862.75
5959,0,719,33,7,0.0,2,1,0,20016.59
5960,1,598,48,6,120682.53,1,1,0,30635.52
5961,0,796,32,5,102773.15,2,0,1,117832.88
5962,1,579,42,0,144386.32,1,1,1,22497.1
5963,0,850,40,7,104449.8,1,1,1,747.88
5964,0,599,35,6,137102.65,1,0,0,76870.81
5965,0,724,30,9,142475.87,1,1,1,107848.24
5966,0,508,43,9,0.0,1,1,0,103726.71
5967,0,773,37,2,103195.2,2,1,0,178268.36
5968,0,526,28,1,112070.44,1,0,1,126281.83
5969,0,542,29,7,0.0,2,0,1,196651.72
5970,0,470,35,1,96473.59,1,0,0,5962.3
5971,0,805,37,5,0.0,2,1,0,21928.81
5972,1,548,49,9,108437.89,1,0,0,127022.87
5973,0,672,37,5,153195.59,1,1,1,162763.01
5974,0,773,45,8,96877.21,1,1,1,113950.51
5975,0,614,44,6,0.0,2,0,1,104930.46
5976,1,537,38,10,0.0,1,0,0,52337.97
5977,0,704,40,6,95452.89,1,0,1,179964.55
5978,0,586,41,3,63873.56,1,1,0,83753.64
5979,0,677,24,0,148298.59,2,0,0,182913.95
5980,0,558,31,7,0.0,2,1,0,166720.28
5981,0,634,37,7,143258.85,2,1,0,192721.98
5982,0,655,37,9,121342.24,1,1,1,180241.44
5983,0,619,28,6,99152.73,2,1,0,48475.12
5984,0,662,41,4,0.0,2,1,0,126551.48
5985,0,705,33,7,68423.89,1,1,1,64872.55
5986,1,527,35,8,0.0,1,1,0,98031.53
5987,0,630,25,7,79656.81,1,1,0,93524.22
5988,0,850,35,2,0.0,2,1,1,56991.66
5989,1,668,53,10,110240.04,1,0,0,183980.56
5990,0,573,32,9,125321.84,2,1,1,130234.63
5991,0,680,27,3,0.0,1,1,0,32454.26
5992,0,758,32,2,84378.9,1,1,1,75396.43
5993,0,597,45,7,0.0,2,0,0,167756.45
5994,0,580,35,10,136281.41,2,1,1,24799.47
5995,0,622,59,5,119380.37,1,1,1,60429.43
5996,0,638,62,4,108716.59,2,1,1,74241.09
5997,0,640,20,4,0.0,2,0,1,78310.82
5998,0,644,28,0,0.0,2,1,0,119419.37
5999,0,753,31,6,106596.29,1,0,0,91305.77
6000,1,629,37,10,99546.25,3,0,1,25136.95
6001,1,775,30,5,0.0,1,1,0,193880.6
6002,0,701,41,2,0.0,1,1,0,47856.78
6003,0,708,19,7,112615.86,1,1,1,4491.77
6004,0,521,22,10,0.0,1,1,1,101311.95
6005,0,636,24,9,0.0,2,0,1,38830.72
6006,0,529,31,5,0.0,2,1,0,26817.23
6007,0,757,28,3,75381.15,1,1,1,199727.72
6008,0,767,24,5,0.0,2,1,1,67445.85
6009,0,525,33,5,0.0,2,1,0,161002.29
6010,0,759,38,1,0.0,2,1,0,20778.39
6011,1,520,45,1,123086.39,1,1,1,41042.4
6012,0,738,26,3,0.0,2,1,0,67484.16
6013,0,548,37,4,0.0,1,1,0,121763.68
6014,1,535,48,9,109472.47,1,1,0,157358.43
6015,0,615,59,4,155766.05,1,1,1,110275.17
6016,0,850,38,7,101985.81,2,0,0,43801.27
6017,0,487,34,2,96019.5,1,0,0,9085.0
6018,0,731,30,7,0.0,2,0,1,143086.09
6019,0,726,35,9,0.0,2,0,1,100556.98
6020,0,609,35,2,147900.43,1,1,0,140000.29
6021,0,714,52,4,100755.66,1,1,1,186775.25
6022,1,694,35,7,0.0,1,1,0,133570.43
6023,1,786,33,0,83036.05,1,0,1,154990.58
6024,0,698,27,6,125427.37,2,0,0,27654.44
6025,0,601,46,3,98202.76,1,0,0,137763.93
6026,0,769,41,1,72509.91,1,1,0,25723.73
6027,0,850,44,3,140393.65,2,0,1,186285.52
6028,1,646,50,5,142644.64,2,1,1,142208.5
6029,1,659,44,9,23503.31,1,0,1,169862.01
6030,0,487,33,8,145729.71,1,1,0,41365.85
6031,0,740,40,2,122295.17,2,1,1,30812.84
6032,0,686,39,4,0.0,2,1,0,155023.93
6033,0,612,36,5,119799.27,2,1,0,159416.58
6034,0,655,37,8,163708.58,2,0,0,76259.23
6035,0,617,34,1,61687.33,2,1,0,105965.25
6036,0,674,27,4,79144.34,1,0,1,50743.83
6037,0,711,32,5,0.0,2,1,1,147720.27
6038,0,624,27,7,104848.68,1,1,1,167387.36
6039,0,597,26,5,0.0,2,0,1,95159.13
6040,0,682,46,4,0.0,1,1,1,4654.28
6041,0,775,45,8,0.0,1,1,0,130376.68
6042,0,727,29,1,146652.01,1,1,1,173486.39
6043,0,629,31,6,0.0,2,1,0,93881.75
6044,0,684,46,0,0.0,2,1,1,36376.97
6045,0,549,37,1,130622.34,2,1,1,128499.94
6046,0,593,69,2,187013.13,2,0,1,105898.69
6047,0,536,40,9,0.0,2,1,1,11959.03
6048,0,707,36,6,0.0,1,0,0,98810.78
6049,0,592,41,0,0.0,2,1,0,65906.07
6050,0,703,44,6,98862.54,1,1,0,151516.7
6051,0,723,45,4,0.0,2,1,0,37214.39
6052,0,452,52,1,98443.14,2,0,0,92033.98
6053,0,552,42,4,0.0,2,0,0,195692.3
6054,1,633,47,0,0.0,1,1,1,6342.84
6055,0,479,23,9,123575.51,1,0,1,95148.28
6056,0,768,25,6,0.0,2,1,1,21215.67
6057,0,742,31,4,105239.1,1,1,1,19700.24
6058,1,668,56,9,110993.79,1,1,0,134396.64
6059,0,707,44,3,0.0,2,1,1,135077.01
6060,1,754,39,7,157691.98,2,1,0,133600.89
6061,1,544,47,5,105245.21,1,0,0,99922.08
6062,0,718,32,8,0.0,2,1,1,41399.33
6063,0,762,31,7,117687.35,1,1,1,159344.43
6064,0,772,23,2,0.0,2,1,0,18364.19
6065,1,691,37,7,123067.63,1,1,1,98162.44
6066,0,502,45,0,0.0,1,0,0,84663.21
6067,0,563,34,6,0.0,2,0,0,36536.93
6068,0,676,41,4,101457.14,1,1,1,79101.67
6069,0,576,52,2,100549.43,2,1,1,16644.16
6070,0,629,35,4,174588.8,2,0,1,158420.14
6071,0,625,52,8,121161.57,1,1,0,48988.28
6072,0,628,45,9,0.0,2,1,1,96862.56
6073,0,471,36,5,90063.74,2,1,1,96366.7
6074,0,811,45,5,0.0,2,1,1,146123.19
6075,0,504,42,3,134936.97,2,0,0,135178.91
6076,0,687,24,3,110495.27,1,1,0,158615.41
6077,0,660,37,2,133200.09,1,0,0,71433.88
6078,0,548,41,4,82596.8,1,0,1,55672.09
6079,0,609,31,9,103837.75,1,1,1,150218.11
6080,1,659,42,2,0.0,1,0,0,162734.31
6081,1,526,52,8,93590.47,1,0,1,21228.71
6082,0,725,40,8,104149.66,1,1,0,62027.9
6083,1,519,38,1,114141.64,1,1,1,60988.21
6084,0,562,31,9,117153.0,1,1,1,108675.01
6085,1,482,45,7,156353.46,1,1,0,72643.95
6086,0,535,37,3,175534.78,2,1,1,9241.52
6087,1,561,27,9,135637.0,1,1,0,153080.4
6088,0,661,30,7,0.0,2,1,0,72196.57
6089,0,771,27,2,0.0,2,1,1,199527.34
6090,0,545,26,7,0.0,2,0,1,156598.23
6091,0,850,33,2,83415.04,1,0,1,74917.64
6092,0,601,43,3,141859.12,2,1,1,111249.62
6093,0,712,38,7,132767.66,2,1,1,59115.77
6094,0,589,31,10,110635.32,1,1,0,148218.86
6095,0,600,37,8,177657.35,1,1,1,77142.32
6096,0,642,41,4,157777.58,1,1,0,67484.6
6097,1,575,47,9,107915.94,2,1,1,63452.18
6098,0,570,57,5,86568.75,1,0,1,103660.31
6099,1,532,52,9,137755.76,1,1,0,163191.99
6100,0,796,30,2,137262.71,2,1,0,62905.29
6101,1,833,32,6,0.0,1,1,1,44323.22
6102,0,642,36,6,0.0,2,1,1,97938.59
6103,0,655,28,10,0.0,2,0,1,126565.21
6104,1,736,50,9,116309.01,1,1,0,185360.4
6105,0,617,34,0,131244.65,2,1,0,183229.02
6106,0,762,28,3,125155.83,2,1,1,106024.02
6107,0,703,35,5,140691.08,2,1,0,167810.26
6108,0,507,41,3,58820.32,2,1,1,138536.09
6109,1,581,26,3,105099.45,1,1,1,184520.0
6110,0,593,31,9,0.0,2,0,1,20492.16
6111,0,648,23,9,168372.52,1,1,0,134676.72
6112,0,462,34,1,94682.56,2,1,0,138478.2
6113,0,596,36,2,0.0,2,0,1,125557.95
6114,1,627,44,5,0.0,2,1,0,82969.61
6115,0,494,40,7,0.0,2,0,1,158071.69
6116,0,627,73,0,146329.73,1,0,1,43615.67
6117,0,850,37,2,0.0,2,1,0,119969.99
6118,0,632,49,5,167962.7,1,0,0,140201.21
6119,0,490,33,1,0.0,2,1,1,80792.83
6120,0,715,40,7,0.0,1,1,1,141359.11
6121,0,679,48,8,0.0,2,1,0,23344.94
6122,1,619,44,3,116967.68,1,1,0,5075.17
6123,0,465,33,6,0.0,2,1,1,95500.98
6124,0,736,32,7,0.0,1,0,1,79082.62
6125,0,501,34,7,93244.42,1,0,1,199805.63
6126,0,535,29,5,0.0,2,0,1,52709.55
6127,0,759,33,2,0.0,2,1,0,56583.88
6128,0,819,35,1,0.0,2,0,1,3385.04
6129,0,533,43,4,80442.06,2,0,1,12537.42
6130,0,632,35,2,150561.03,2,0,0,64722.61
6131,1,686,60,9,0.0,3,1,1,75246.21
6132,0,687,34,9,125474.44,1,1,0,198929.84
6133,0,667,33,4,127076.68,2,1,0,69011.66
6134,0,699,25,8,0.0,2,1,1,52404.47
6135,0,497,37,8,128650.11,2,1,1,163641.53
6136,0,780,33,6,145580.61,1,1,1,154598.56
6137,1,652,51,3,0.0,1,1,0,173989.47
6138,1,477,47,9,144900.58,1,1,0,61315.37
6139,0,652,37,4,0.0,2,1,0,143393.24
6140,0,488,31,8,97588.6,1,0,0,124210.53
6141,0,572,24,1,0.0,2,1,1,151460.84
6142,0,755,38,1,0.0,2,1,0,20734.81
6143,0,779,24,10,122200.31,2,1,0,43705.56
6144,0,693,46,3,151709.33,1,1,0,180736.24
6145,0,530,22,7,0.0,2,1,0,104170.48
6146,0,738,33,3,122134.4,2,0,1,27867.59
6147,0,690,31,2,137260.45,2,1,0,55387.28
6148,0,611,30,9,88594.14,1,1,0,196332.45
6149,0,643,34,6,0.0,2,1,1,116046.22
6150,1,632,41,8,127205.32,4,1,0,93874.87
6151,0,727,31,10,96997.09,2,0,0,76614.04
6152,0,508,64,2,0.0,1,1,1,6076.62
6153,0,550,31,5,142200.19,2,1,1,122221.71
6154,0,754,39,3,160761.41,1,1,1,24156.03
6155,0,759,26,4,0.0,2,1,0,135394.62
6156,0,794,33,8,0.0,2,0,0,91340.02
6157,0,549,29,3,0.0,2,1,0,146090.38
6158,0,671,31,0,116234.61,1,1,0,172096.08
6159,1,756,26,5,155143.52,1,0,1,135034.57
6160,0,632,21,1,0.0,2,1,0,84008.66
6161,0,579,38,8,0.0,2,0,0,91763.67
6162,0,748,34,5,84009.47,1,1,1,137001.1
6163,0,488,28,7,139246.22,2,1,0,106799.49
6164,0,710,58,7,170113.0,2,0,1,10494.64
6165,1,619,41,8,0.0,3,1,1,79866.73
6166,0,773,64,2,145578.28,1,0,1,186172.85
6167,0,657,75,7,126273.95,1,0,1,91673.6
6168,0,579,26,10,162482.76,1,1,1,18458.2
6169,0,542,29,9,0.0,1,1,0,8342.35
6170,0,709,32,2,87814.89,1,1,0,138578.37
6171,0,617,61,3,113858.95,1,1,1,38129.22
6172,1,568,43,5,87612.64,4,1,1,107155.4
6173,0,769,73,1,0.0,1,1,1,29792.11
6174,0,608,26,1,106648.98,1,0,1,7063.6
6175,0,503,31,4,0.0,2,1,1,21645.06
6176,0,608,38,8,103653.51,2,1,1,137079.86
6177,1,731,37,3,116880.53,1,0,0,172718.35
6178,0,850,40,4,97990.49,2,0,0,106691.02
6179,0,591,34,4,150635.3,1,1,1,72274.84
6180,0,579,37,4,0.0,2,1,1,32246.63
6181,0,570,39,10,129674.89,2,1,0,80552.36
6182,0,709,37,9,0.0,2,1,0,16733.59
6183,0,611,53,3,83568.26,1,0,0,1235.49
6184,1,775,48,4,178144.91,2,0,0,50168.41
6185,0,699,36,6,147137.74,1,1,1,33687.9
6186,1,618,37,5,0.0,1,0,1,178705.45
6187,0,704,36,3,114370.41,1,0,1,66810.48
6188,1,835,47,5,108289.28,2,1,1,45859.55
6189,0,714,39,3,149887.49,2,1,0,63846.36
6190,0,581,43,4,170172.9,1,0,1,100236.02
6191,0,592,27,3,0.0,2,1,1,19645.65
6192,0,551,43,7,0.0,2,1,0,178393.68
6193,0,689,28,2,64808.32,2,0,0,78591.15
6194,0,604,56,0,62732.65,1,0,1,124954.56
6195,0,514,41,7,0.0,2,1,1,3756.65
6196,0,698,29,5,95167.55,1,1,1,152723.23
6197,1,581,54,2,152508.99,1,1,0,187597.98
6198,0,573,31,0,134644.19,1,1,1,70381.49
6199,0,449,33,8,0.0,2,0,0,156792.89
6200,0,850,31,3,51293.47,1,0,0,35534.68
6201,0,612,41,5,0.0,3,0,0,151256.22
6202,0,690,49,8,116622.73,1,0,1,51011.29
6203,0,599,49,2,0.0,2,1,0,111190.53
6204,0,498,33,1,198113.86,1,1,0,69664.35
6205,1,497,29,4,85646.81,1,0,0,63233.02
6206,0,802,51,7,0.0,1,0,1,40855.79
6207,0,644,33,9,141234.98,1,1,0,95673.05
6208,0,714,34,10,0.0,2,1,1,80234.14
6209,1,690,40,9,77641.99,1,0,0,189051.59
6210,0,522,30,3,0.0,2,1,0,145490.85
6211,0,502,40,7,117304.29,1,0,0,196278.32
6212,0,730,62,2,0.0,2,1,1,162889.1
6213,0,590,36,6,92340.69,2,1,1,174667.58
6214,0,458,35,9,146780.52,2,1,1,3476.38
6215,0,553,41,6,144974.55,1,1,1,19344.92
6216,0,479,47,1,0.0,1,1,0,95270.83
6217,0,693,31,2,0.0,2,1,1,107759.31
6218,0,707,43,10,0.0,2,1,0,118368.2
6219,0,636,37,1,115137.26,1,1,0,52484.01
6220,0,807,33,10,101952.97,2,1,0,178153.65
6221,1,513,45,0,164649.52,3,1,0,49915.52
6222,0,582,31,2,0.0,2,1,1,33747.03
6223,0,694,32,0,91956.49,1,1,1,59961.81
6224,0,777,39,8,0.0,2,1,1,18613.52
6225,0,598,32,9,123938.6,2,1,0,198894.42
6226,1,762,46,6,123571.77,3,0,1,57014.17
6227,0,588,34,3,120777.88,1,1,1,131729.52
6228,0,663,42,5,90248.79,1,1,1,79169.73
6229,0,777,36,7,0.0,1,1,0,106472.34
6230,0,592,71,4,0.0,2,0,1,17013.54
6231,1,631,48,1,106396.48,1,1,1,150661.42
6232,1,725,47,1,104887.43,1,0,0,86622.56
6233,0,850,34,2,72079.71,1,1,1,115767.93
6234,0,540,37,6,0.0,2,1,0,141998.89
6235,0,674,36,2,0.0,2,1,1,182787.17
6236,0,553,38,3,99844.68,1,0,0,187915.7
6237,0,630,28,1,0.0,2,1,1,133267.78
6238,0,466,26,3,156815.71,1,1,1,137476.09
6239,0,613,47,6,146034.74,1,1,1,77146.14
6240,0,558,27,1,152283.39,1,1,0,183271.15
6241,0,775,33,1,118897.1,2,1,1,26362.4
6242,0,698,52,8,96781.39,1,1,1,153373.71
6243,0,608,33,1,102772.67,2,1,0,70705.58
6244,0,670,20,4,0.0,2,1,0,119759.24
6245,0,591,39,8,0.0,2,0,0,42392.24
6246,1,633,40,4,150578.0,1,0,1,34670.62
6247,0,678,46,1,0.0,2,0,0,82106.19
6248,0,590,47,3,0.0,2,1,0,171774.5
6249,0,705,48,0,0.0,2,0,0,149772.61
6250,0,608,42,10,163548.07,1,1,0,38866.85
6251,0,682,37,8,148580.12,1,1,0,35179.18
6252,0,596,32,3,96709.07,2,0,0,41788.37
6253,1,395,34,5,106011.59,1,1,1,17376.57
6254,0,578,37,1,135650.88,1,1,0,199428.19
6255,1,547,55,4,111362.76,3,1,0,16922.28
6256,1,609,37,1,39344.83,1,1,1,178291.89
6257,0,774,36,9,130809.77,1,1,0,152290.28
6258,0,712,27,2,133009.51,1,1,0,126809.15
6259,0,585,28,9,135337.49,2,1,1,40385.61
6260,0,666,32,10,112536.57,2,1,1,34350.54
6261,0,708,35,8,122570.69,1,0,0,199005.88
6262,1,513,44,1,63562.02,2,0,1,52629.73
6263,0,445,37,3,0.0,2,1,1,180012.39
6264,0,690,44,9,100368.63,2,0,0,35342.33
6265,0,850,37,6,0.0,2,1,0,109291.22
6266,0,537,33,7,136082.0,1,1,0,62746.54
6267,1,705,48,9,114169.16,1,0,0,173273.2
6268,0,670,45,5,47884.92,1,1,1,54340.24
6269,0,652,36,1,0.0,2,1,1,19302.78
6270,0,696,24,9,0.0,1,0,0,10883.52
6271,1,747,49,6,202904.64,1,1,1,17298.72
6272,1,511,46,1,0.0,1,1,1,115779.48
6273,1,743,43,2,161807.18,2,0,1,93228.86
6274,1,532,52,3,110791.97,1,1,0,148704.77
6275,0,642,33,9,0.0,2,1,1,150475.14
6276,1,554,54,6,108755.0,1,1,0,40914.32
6277,0,604,34,3,0.0,2,1,0,38587.7
6278,0,602,72,3,0.0,2,1,1,171260.66
6279,1,757,55,9,117294.12,4,1,0,94187.47
6280,0,491,26,4,102251.14,1,1,1,145900.89
6281,0,850,31,4,0.0,2,0,0,152298.28
6282,0,521,22,5,0.0,2,1,1,99828.45
6283,0,726,37,2,132057.92,2,1,0,34743.98
6284,1,596,33,8,0.0,1,1,0,121189.3
6285,0,850,35,7,114285.2,1,0,1,129660.59
6286,0,637,41,9,0.0,2,1,0,145477.36
6287,0,690,32,2,76087.98,1,0,1,151822.66
6288,0,689,40,8,160272.27,1,1,0,49656.24
6289,1,633,63,4,114552.6,1,1,0,73856.28
6290,0,555,27,8,102000.17,1,1,1,116757.0
6291,0,563,24,7,0.0,2,0,0,16319.56
6292,0,494,33,1,137853.0,1,0,1,90273.85
6293,0,534,27,9,0.0,2,1,0,161344.13
6294,0,696,42,7,162318.61,1,1,0,121061.89
6295,1,535,50,1,140292.58,3,0,0,69531.22
6296,0,600,34,0,0.0,2,0,1,3756.23
6297,0,807,34,1,0.0,1,0,0,114448.13
6298,1,714,52,2,0.0,1,0,1,144045.08
6299,0,590,24,7,126431.54,1,1,0,58781.11
6300,0,614,41,3,123475.04,1,1,1,179227.52
6301,0,766,45,6,97652.96,1,1,0,127332.33
6302,0,557,42,4,0.0,2,0,1,86642.38
6303,1,788,49,4,137455.99,1,1,0,184178.29
6304,0,648,38,2,0.0,2,0,1,9551.49
6305,0,726,33,7,99046.31,2,1,1,56053.06
6306,0,773,33,9,0.0,2,1,1,1118.31
6307,0,583,27,4,105907.42,2,1,1,195732.04
6308,1,565,52,5,97720.35,2,1,0,175070.94
6309,0,705,25,9,0.0,2,0,1,112331.19
6310,0,685,43,4,97392.18,2,1,0,43956.83
6311,0,741,29,8,0.0,2,1,1,115994.52
6312,0,658,28,9,152812.58,1,1,0,166682.57
6313,0,575,27,3,139301.68,1,1,0,99843.98
6314,1,844,41,10,76319.64,1,1,1,141175.18
6315,1,559,67,9,125919.35,1,1,0,175910.95
6316,0,725,37,6,124348.38,2,0,1,176984.34
6317,0,450,29,7,117199.8,1,1,1,43480.63
6318,1,738,57,9,148384.64,1,0,0,155047.11
6319,0,642,19,3,113905.48,1,1,1,176137.2
6320,0,618,32,5,133476.09,1,0,1,154843.4
6321,0,590,47,0,117879.32,1,1,1,8214.46
6322,0,735,50,2,0.0,2,0,1,147075.69
6323,0,550,34,8,122359.5,1,0,0,116495.55
6324,1,729,28,0,0.0,2,1,1,31165.06
6325,1,743,59,5,108585.35,1,1,1,192127.22
6326,0,555,31,8,145875.74,1,1,0,137491.23
6327,0,667,36,3,121542.57,2,1,1,186841.71
6328,0,790,41,7,109508.68,1,0,0,86776.38
6329,0,727,34,2,146407.11,1,1,1,72073.72
6330,0,744,39,6,0.0,1,0,0,10662.58
6331,0,629,35,8,112330.83,1,1,1,91001.02
6332,0,619,35,4,90413.12,1,1,1,20555.21
6333,0,634,34,8,105302.66,1,1,1,123164.97
6334,0,608,35,6,0.0,2,1,1,143463.28
6335,0,507,35,1,0.0,2,0,0,92131.54
6336,0,536,35,4,121520.36,1,0,0,77178.42
6337,0,730,43,1,103960.38,1,1,1,193650.16
6338,0,583,39,8,102945.01,1,0,0,52861.89
6339,0,644,24,8,92760.55,1,1,0,35896.75
6340,0,790,37,8,0.0,2,1,1,149418.41
6341,0,807,40,1,134590.21,1,1,1,46253.65
6342,0,581,37,10,104255.03,1,1,0,86609.37
6343,1,627,55,6,0.0,1,0,0,91943.94
6344,0,850,41,3,0.0,2,1,0,128892.36
6345,0,754,35,4,0.0,2,1,0,44830.71
6346,1,551,50,1,121399.98,1,0,1,84508.44
6347,0,637,35,8,147127.81,2,1,1,84760.7
6348,0,699,31,8,125927.51,2,1,0,147661.47
6349,0,542,25,7,0.0,2,0,1,82393.08
6350,0,640,48,1,111599.32,1,0,1,135995.58
6351,0,553,27,3,0.0,2,0,0,159800.16
6352,0,741,38,9,0.0,2,1,0,14379.01
6353,0,598,35,8,114212.6,1,1,1,74322.85
6354,1,660,42,5,0.0,3,1,1,189016.24
6355,0,618,41,4,115251.64,1,0,0,136435.75
6356,0,647,43,9,0.0,2,1,1,78488.39
6357,0,491,68,3,107571.61,1,0,1,113695.99
6358,0,652,32,2,0.0,2,1,0,54628.11
6359,1,650,45,9,152367.21,3,1,0,150835.21
6360,0,413,39,1,130969.77,2,1,1,158891.79
6361,0,416,25,0,97738.97,2,1,1,160523.33
6362,0,629,34,8,0.0,2,1,1,180595.02
6363,0,678,40,4,113794.22,1,1,0,16618.76
6364,0,527,28,6,128396.33,2,1,0,79919.97
6365,1,743,48,5,118207.69,2,0,0,186489.14
6366,0,683,73,9,124730.26,1,1,1,51999.5
6367,0,536,41,9,0.0,1,1,0,121299.14
6368,1,663,52,0,136298.65,1,1,0,144593.3
6369,0,646,38,2,0.0,2,0,0,178752.73
6370,0,707,35,2,0.0,3,1,1,94148.3
6371,0,602,34,5,0.0,2,1,1,77414.45
6372,0,635,47,2,125724.95,2,1,0,63236.97
6373,0,597,67,2,0.0,2,0,1,108645.85
6374,0,503,38,1,0.0,2,1,1,95153.24
6375,1,524,64,5,0.0,1,1,0,136079.64
6376,1,700,46,5,95872.86,1,1,0,98273.01
6377,1,692,33,9,0.0,1,1,0,113505.93
6378,1,562,37,2,0.0,1,0,1,52525.15
6379,0,679,37,7,74260.03,1,1,0,194617.98
6380,1,603,35,1,123407.69,1,1,0,152541.89
6381,0,720,33,3,123783.91,2,1,1,142903.44
6382,0,797,24,5,0.0,2,1,0,182257.61
6383,0,594,36,6,153880.15,1,0,0,135431.72
6384,0,529,31,7,0.0,2,1,1,175697.87
6385,0,606,32,1,106301.85,2,0,1,59061.25
6386,1,621,40,7,0.0,2,0,1,131283.6
6387,0,513,43,9,0.0,2,1,0,152499.8
6388,1,753,44,3,138076.47,1,1,0,15523.09
6389,0,605,30,9,135422.31,1,0,1,186418.85
6390,0,574,37,7,0.0,2,1,0,32262.28
6391,0,726,38,5,126875.62,1,1,0,128052.29
6392,0,611,28,3,96381.68,2,1,0,181419.29
6393,0,593,41,4,119703.1,2,1,1,109783.29
6394,0,466,41,2,152102.18,2,1,0,181879.56
6395,0,741,36,0,127675.39,2,1,0,74260.16
6396,0,684,44,2,133776.86,2,0,1,49865.04
6397,0,550,33,9,72788.03,1,1,1,103608.06
6398,0,593,26,9,76226.9,1,1,0,167564.82
6399,1,601,48,9,163630.76,1,0,1,41816.49
6400,0,676,30,5,0.0,2,0,0,179066.58
6401,0,556,46,10,0.0,2,0,0,109184.24
6402,0,719,36,3,155423.17,1,1,1,199841.32
6403,1,850,55,0,98710.89,1,1,1,83617.17
6404,1,649,49,2,0.0,1,1,0,84863.85
6405,0,509,41,7,126683.8,1,0,1,114775.53
6406,0,684,33,4,140700.61,1,1,0,103557.93
6407,1,806,30,8,168078.83,1,1,0,85028.36
6408,0,729,44,4,107726.93,2,1,0,153064.87
6409,0,683,33,9,0.0,2,1,1,38784.42
6410,0,689,63,1,0.0,2,1,1,186526.12
6411,0,672,21,1,35741.69,1,1,0,28789.94
6412,1,602,53,5,98268.84,1,0,1,45038.29
6413,0,739,20,4,133800.98,1,0,1,150245.81
6414,0,618,21,2,125682.79,1,0,0,57762.0
6415,0,674,42,9,0.0,2,1,0,4292.72
6416,0,762,26,6,130428.78,1,1,0,173365.89
6417,0,790,37,6,0.0,2,1,1,119484.01
6418,0,754,27,8,0.0,2,0,0,121821.16
6419,0,729,44,6,0.0,2,1,0,151733.43
6420,0,606,47,0,137138.2,2,0,1,53784.22
6421,0,616,23,8,73112.95,1,1,1,62733.05
6422,0,772,47,9,152347.01,1,0,1,17671.78
6423,0,652,41,8,115144.68,1,1,0,188905.43
6424,1,743,43,5,0.0,2,0,0,113079.19
6425,0,793,39,3,137817.52,1,0,0,83997.79
6426,0,743,45,7,157332.26,1,1,0,125424.42
6427,0,746,37,2,0.0,2,1,0,143194.05
6428,1,627,39,5,124586.93,1,1,0,93132.61
6429,0,713,38,6,116980.78,2,0,1,76038.38
6430,0,678,40,3,128398.38,1,1,0,168658.3
6431,0,540,39,1,0.0,1,0,1,108419.41
6432,0,615,33,3,137657.25,2,1,1,171657.57
6433,0,415,53,5,167259.44,1,1,1,22357.25
6434,0,628,45,8,0.0,2,1,0,193903.06
6435,0,700,26,4,119009.57,1,1,0,141926.43
6436,0,623,33,2,80002.33,1,1,1,104079.62
6437,0,623,37,4,140211.88,1,1,1,93832.33
6438,0,679,44,3,118742.74,2,1,0,1568.91
6439,1,632,37,1,138207.08,1,1,0,60778.11
6440,1,790,47,10,148636.21,1,0,1,16119.96
6441,0,514,45,1,178827.79,1,1,0,60375.18
